Id,SalePrice
1461,126928.58104431916
1462,184115.63028928853
1463,170910.60427070377
1464,208965.7680156133
1465,210048.41470263494
1466,177281.1347203615
1467,175051.55015707092
1468,163906.91684652594
1469,213119.05706760267
1470,103073.02188305027
1471,215791.0796910538
1472,117830.78159855909
1473,101572.93348622364
1474,182289.29061248974
1475,135443.62293623044
1476,329284.88026107446
1477,251414.37071647312
1478,301747.90809204173
1479,288500.5913680621
1480,392864.34608697204
1481,295565.03361592145
1482,232571.51999384465
1483,190936.53291494565
1484,188562.97716536504
1485,193403.18003272376
1486,218167.35483642475
1487,306226.85062576673
1488,264017.1422779053
1489,203420.9414440057
1490,207051.963319621
1491,210326.98936229234
1492,102625.4576205164
1493,197808.85877260874
1494,279388.2154157523
1495,279692.4042847281
1496,225365.9821876377
1497,206540.20419786568
1498,174585.35347750137
1499,174233.63046531827
1500,160208.3444680725
1501,173948.5303297337
1502,167140.66913028376
1503,258159.9856975475
1504,250404.33004139524
1505,233054.01729429167
1506,200149.01876571702
1507,255930.02297593936
1508,204243.35925498317
1509,162154.71280329037
1510,135074.9680231413
1511,134083.455683792
1512,177284.41304292652
1513,162634.04449031805
1514,157861.6686607427
1515,202123.29539497013
1516,165669.82831197843
1517,181356.9493757981
1518,162631.71356636728
1519,225100.53407084013
1520,119173.02305438985
1521,125219.99274624405
1522,181891.87629801186
1523,101338.17005474484
1524,101006.92335028299
1525,111083.92698153995
1526,109112.27105671265
1527,93535.26504392855
1528,149965.05447714005
1529,131853.2690674347
1530,190359.87875241291
1531,112631.20962662218
1532,96114.17820970893
1533,165591.74690676454
1534,112960.23002807144
1535,166903.86958476677
1536,112384.84510516583
1537,47741.030411304084
1538,196139.68857732735
1539,227270.14163847838
1540,112797.65277661513
1541,144231.0657374174
1542,138548.93440345692
1543,213155.38799815718
1544,88690.76688127265
1545,118626.89642204142
1546,146779.45085843827
1547,144082.73625798614
1548,147976.21300292714
1549,118343.68809095587
1550,134510.62693120798
1551,124847.894170249
1552,140725.69164186163
1553,159915.8651006293
1554,122893.74665995667
1555,174149.05221633325
1556,88757.35444056224
1557,103850.23913141253
1558,100707.06212172228
1559,82505.609525093
1560,141972.97892091033
1561,137480.77737217714
1562,131824.08155331702
1563,107729.879772253
1564,165905.84035195137
1565,153030.0298631316
1566,238107.60006837285
1567,67110.48232787591
1568,225264.47104343548
1569,95945.39367113296
1570,160703.0177185881
1571,103271.980957846
1572,137624.52767880922
1573,240082.1795465192
1574,131576.219406377
1575,223085.1773275698
1576,244278.5774838101
1577,200903.45174499054
1578,140350.94377241502
1579,130316.02173123894
1580,197016.1673830249
1581,141950.01519820336
1582,114323.14518886979
1583,291710.84643412684
1584,250051.55335105807
1585,151600.22765731261
1586,33491.51290384353
1587,103411.63081752927
1588,139572.81893216626
1589,79607.2357485892
1590,147922.75856183816
1591,78033.54230726269
1592,106947.52017238172
1593,122924.31512921369
1594,135417.2370381237
1595,112536.3308375643
1596,217714.95256965462
1597,174869.9230945153
1598,204216.6198041362
1599,209165.864114185
1600,213954.1549184339
1601,17513.29465718852
1602,120309.11963141171
1603,74987.72829750054
1604,250743.84515032393
1605,253580.11218150964
1606,200922.79596803305
1607,222955.5466799334
1608,223505.55312815277
1609,197924.28475136438
1610,138833.97637599
1611,145809.7276142161
1612,183620.52298030446
1613,179304.70701928038
1614,121511.23724625821
1615,88406.14425908936
1616,70562.17338902736
1617,89442.78599246687
1618,112800.91955104137
1619,152115.23532364142
1620,192159.05302282757
1621,133247.0668682578
1622,138829.56655195204
1623,266856.28002352477
1624,218832.85103660563
1625,124973.2670198266
1626,179760.6230380155
1627,185228.66822054866
1628,270881.93020650424
1629,182986.44798665712
1630,313887.14630862646
1631,214036.39316194272
1632,244972.55997718076
1633,177078.45059197122
1634,177108.93653547257
1635,180467.446437808
1636,177970.57034347998
1637,181271.02017505353
1638,238128.31831721615
1639,201982.9474433042
1640,274275.5450477545
1641,187711.26477054876
1642,244762.80579502517
1643,245435.33156265345
1644,247306.2363095966
1645,188670.3172975909
1646,158697.0072190166
1647,177047.1884775825
1648,131278.2158339911
1649,125680.53645309451
1650,106049.28647503616
1651,111166.83614620446
1652,110378.42180904553
1653,114957.40540318187
1654,162503.47184334235
1655,159381.58024129854
1656,156866.12487851505
1657,163186.80094142258
1658,161534.1796250934
1659,141408.97433136337
1660,145101.35746022026
1661,368947.52352050337
1662,338512.0484759258
1663,332053.45045547734
1664,402286.53818533325
1665,312898.4924933657
1666,289340.38860723376
1667,321467.7554879755
1668,311537.88465732796
1669,288060.54403919005
1670,315563.732811124
1671,251333.36628235865
1672,356817.3922474048
1673,282403.02131474594
1674,267568.3666197595
1675,201438.66455737888
1676,201091.98166350246
1677,219721.45685146932
1678,384640.2446419452
1679,321842.86275845004
1680,312143.4442494722
1681,275945.79135372327
1682,271327.7925696325
1683,216815.70426763748
1684,201278.11709624543
1685,184414.9136486263
1686,199809.01358403673
1687,191376.71033808886
1688,213165.21724856872
1689,217318.86519196612
1690,200156.34563043126
1691,193354.7735379299
1692,251877.00542670224
1693,180948.1102363568
1694,167205.99549366222
1695,171782.0867244905
1696,268148.24262193736
1697,176244.13687985754
1698,318337.7801993678
1699,300620.1297797166
1700,248458.83425638222
1701,271282.1893574177
1702,268283.7229258254
1703,263974.71937119483
1704,267400.3107325638
1705,243392.84584473073
1706,363974.7529268203
1707,212835.6510857079
1708,220183.63155045584
1709,283581.1324234175
1710,240921.97499701288
1711,253198.1964424063
1712,264686.1669298724
1713,265538.7810364195
1714,227700.40905228193
1715,208089.4678896363
1716,203490.50876926523
1717,194609.36686581947
1718,156707.26034177022
1719,216863.75055884483
1720,251431.35704248142
1721,200146.41515073442
1722,140507.33961895577
1723,160231.9760256624
1724,222650.67531051332
1725,236573.82574214888
1726,192562.8770477526
1727,183571.5314100175
1728,198457.13558383103
1729,158296.0961065945
1730,189470.21400113328
1731,112648.49977831279
1732,119176.36590749273
1733,109750.60206770069
1734,117404.76299492082
1735,132677.63948266825
1736,105245.92625725707
1737,298737.2703417105
1738,245997.17848996122
1739,277454.51863028435
1740,224177.60286313778
1741,191804.840975993
1742,173957.9655223109
1743,188146.11087908776
1744,300217.5118948134
1745,236738.65532199625
1746,241221.6254667723
1747,257086.75784663894
1748,244377.23843716463
1749,159966.8885701451
1750,145125.02530304523
1751,266859.5759426334
1752,105561.98048949351
1753,162366.98741606346
1754,213173.71906064212
1755,168972.60761067914
1756,104269.13948596483
1757,107383.02667576539
1758,137593.1958120831
1759,168156.2528819462
1760,177066.19496453344
1761,155519.12097161263
1762,177079.0041028228
1763,195828.51592003624
1764,106462.95600267642
1765,186287.6450312929
1766,178832.88695033352
1767,223828.97415353113
1768,133954.57616143362
1769,191004.6347940933
1770,158029.61043161564
1771,122634.83383918033
1772,162012.2623157849
1773,122303.69005179554
1774,173835.9616775141
1775,135489.16836255018
1776,115214.5861581941
1777,74496.770480416
1778,135024.037325648
1779,120075.58906729711
1780,175278.75300987205
1781,126694.6575328216
1782,62504.878836940676
1783,156332.19267994934
1784,74151.70289964118
1785,144631.32005985404
1786,124987.6545441638
1787,192029.22111824484
1788,27835.701119580994
1789,119129.58428075904
1790,35097.96578100653
1791,226400.56797855356
1792,164589.45291684716
1793,137081.89002720127
1794,160345.65133268235
1795,137095.29231839022
1796,133619.61084178693
1797,143218.97761335396
1798,114749.69208117611
1799,92768.10173542918
1800,110618.3054640006
1801,118302.31254683214
1802,145551.92849987806
1803,165185.33013840485
1804,145364.40951516453
1805,139529.96575809957
1806,154579.74276611937
1807,152478.7823095232
1808,131336.08026375916
1809,105626.50651439084
1810,135273.2766055503
1811,82309.26672621626
1812,100386.0913786505
1813,121714.09347082414
1814,73298.19086663256
1815,11927.735177634775
1816,91246.53656879677
1817,121285.92192339976
1818,194538.08710416532
1819,161001.54462333635
1820,46808.339818238994
1821,113240.06617846247
1822,163645.26323454332
1823,15890.01578469039
1824,169835.43362697182
1825,139819.5508903865
1826,92789.49699865434
1827,98394.21863141433
1828,141685.98232660626
1829,134277.98785108046
1830,159995.88726453806
1831,167492.74299986614
1832,90714.43821356975
1833,152970.76517782707
1834,145140.1075596586
1835,149276.76769663102
1836,155107.2101424514
1837,71943.14406623675
1838,130608.55956308621
1839,59400.08417492645
1840,126485.48358607036
1841,125356.82263783917
1842,85794.93083464699
1843,141589.15068641078
1844,138698.52213792177
1845,147281.08241459698
1846,152647.7612124193
1847,180648.73732678924
1848,-27079.3014658799
1849,92481.15048335899
1850,115117.77787868533
1851,175257.78917997956
1852,132740.86172323616
1853,134099.7051663542
1854,186537.33701377077
1855,173957.29358761173
1856,237277.15712020796
1857,135997.03900939785
1858,171891.40092056134
1859,131417.89987719434
1860,177777.2731804499
1861,130198.28222834099
1862,283898.1639999136
1863,281845.4854370088
1864,281864.8799995285
1865,313651.14617308945
1866,308507.901311407
1867,258284.1680007628
1868,278655.6414303642
1869,218592.36266812906
1870,231916.92844978036
1871,257203.17454338295
1872,183394.8899116155
1873,233898.60622455564
1874,135305.01826103538
1875,198436.18623647135
1876,189524.18849299487
1877,218615.89945382648
1878,226645.81976337128
1879,116185.16909655902
1880,121692.2970966838
1881,257180.66851968778
1882,268214.6425719037
1883,209314.42982793058
1884,229179.23939957877
1885,245941.26569971614
1886,270426.5743334123
1887,217047.40486032242
1888,258694.7508738028
1889,181927.08069526547
1890,110743.2576608718
1891,141938.08577013406
1892,83677.07513528793
1893,120740.71799796555
1894,148026.33934844183
1895,146282.94838222925
1896,130518.47507970598
1897,117984.76056663631
1898,133267.5307244237
1899,162376.8251534974
1900,143551.45784843081
1901,141446.36285490205
1902,142413.18887471597
1903,225175.38327738066
1904,130468.55358126939
1905,185305.37050786943
1906,108534.0477514996
1907,208046.13328045807
1908,142165.3350470125
1909,166381.48195000296
1910,148841.1875494114
1911,206116.7085418093
1912,313352.92095928255
1913,168196.62432271976
1914,52627.55428535749
1915,268322.3172392479
1916,19076.246249385393
1917,263555.3114347449
1918,148642.33695454424
1919,187168.59604770027
1920,176194.4923210543
1921,329167.9633531804
1922,292382.9067923415
1923,238018.96038534964
1924,226297.6573295792
1925,227791.02658546454
1926,333141.08467161877
1927,146812.12265135773
1928,154944.94544620262
1929,115660.02574664175
1930,143375.15054002052
1931,138722.24322580636
1932,133097.8404698247
1933,172903.5582608198
1934,176344.31320726004
1935,166751.77264913032
1936,172488.35932701197
1937,182497.94616295278
1938,171455.13885311785
1939,244406.82801766632
1940,210082.4862313861
1941,179084.46700235546
1942,187113.31214720232
1943,219718.667262387
1944,307344.1816721954
1945,315276.49550939846
1946,171373.11168112935
1947,294294.8329735284
1948,200280.5247313861
1949,255170.28528159426
1950,191643.51451713487
1951,275108.1095782259
1952,253652.38368134614
1953,178206.00492511972
1954,208724.84694108652
1955,129889.88507159043
1956,309849.71117146726
1957,176930.25035252539
1958,286106.71494929626
1959,153405.03600458824
1960,96668.67251267389
1961,112378.18706630272
1962,111911.25605510674
1963,129446.95341132976
1964,112158.60325500146
1965,153317.02292818652
1966,156552.27110623385
1967,260852.6305047969
1968,343632.634793772
1969,320023.8218423981
1970,359259.891822131
1971,375640.83046402823
1972,332783.1497343459
1973,260557.06304008985
1974,301105.8455530981
1975,382546.6350752836
1976,260250.4908026043
1977,302697.3477997906
1978,322176.34587231977
1979,313161.30070167314
1980,215228.3393802681
1981,316070.88288988464
1982,228900.12503815704
1983,228900.12503815704
1984,197180.27109710505
1985,226087.1856004753
1986,233197.49466186357
1987,202064.4052556829
1988,185648.18854587502
1989,215100.9350388719
1990,228480.98666058423
1991,222202.6816050736
1992,209577.8060219515
1993,196643.26243810618
1994,232015.48327798
1995,192138.28588887645
1996,260819.17831177366
1997,314224.2573992724
1998,294176.3656098195
1999,253622.81775022927
2000,298879.82678731764
2001,262161.01583439216
2002,236724.90360945885
2003,269362.15158760385
2004,261299.11606006685
2005,236848.6963201674
2006,231848.76875594063
2007,262068.5767422164
2008,199249.36822013618
2009,196872.062004084
2010,211228.76666784074
2011,161170.1359954579
2012,191959.70342975628
2013,182510.40954498047
2014,190996.09420604692
2015,208344.3977312084
2016,193071.95127183132
2017,210420.59621999392
2018,124266.99315846305
2019,144529.04407014596
2020,104240.96676990813
2021,98519.90777847999
2022,191525.88186584317
2023,153570.68641612894
2024,259140.37642609476
2025,333093.0113953703
2026,194119.78356248696
2027,158918.50836725187
2028,188817.81900030692
2029,157780.5535791661
2030,284698.3205692994
2031,248049.5422275491
2032,270642.5084226374
2033,275115.0908475537
2034,183569.57867680036
2035,204023.56419245797
2036,220534.37403036456
2037,221481.24822507316
2038,327068.0052624737
2039,222810.18962133324
2040,321274.5829115048
2041,285313.62658785755
2042,207598.8113396372
2043,171735.24221149637
2044,197930.02737112562
2045,233942.79063485583
2046,166763.15422062282
2047,135931.26625676538
2048,129842.8514296516
2049,174016.4917304737
2050,182975.73012790323
2051,90847.75547187567
2052,123782.82392389845
2053,151495.80453428614
2054,69124.58322701095
2055,168321.39442354447
2056,153645.0272324582
2057,112997.21803455103
2058,216772.3053569179
2059,131953.63993585162
2060,173787.61124009907
2061,196034.07957948334
2062,119337.95383181336
2063,116031.89620186813
2064,134208.75896182863
2065,109700.69403639865
2066,194562.25442588434
2067,109862.0978261683
2068,175722.95007018236
2069,73889.36652341738
2070,111979.9728912634
2071,72636.12681455664
2072,168156.80807380917
2073,133858.1771498782
2074,186977.21549756444
2075,142009.39373375487
2076,122259.39885538995
2077,148343.95373009593
2078,111517.61550557714
2079,146879.12055491004
2080,127618.56035342402
2081,129122.24505881283
2082,156136.11914819808
2083,140311.31543990748
2084,103961.34885924023
2085,116824.72678236848
2086,136048.68989762536
2087,127769.53506994994
2088,105450.19130974429
2089,71692.72388323308
2090,147917.56596971184
2091,89257.58712615521
2092,113688.97274560627
2093,166344.18075347075
2094,144880.70442950344
2095,174482.59103329747
2096,78451.39932505693
2097,102824.94497084375
2098,156706.3604739171
2099,15849.70693388945
2100,48253.589303206456
2101,123099.76397592456
2102,149633.68574803765
2103,85513.41377652339
2104,164250.95350533933
2105,135781.44827637912
2106,14412.813691251873
2107,212405.2959589202
2108,95798.81061273985
2109,99945.224798503
2110,129198.8476196299
2111,192014.65166196798
2112,140910.3951686352
2113,126557.73995593718
2114,121159.65814099477
2115,178073.8001477376
2116,110731.96740547684
2117,163458.5893170286
2118,132438.79616494448
2119,116002.14693893498
2120,110546.25735047567
2121,89755.94149001705
2122,88835.19668431065
2123,65835.82998404778
2124,182504.1013986864
2125,150229.80231444986
2126,167790.62598816154
2127,175578.9130345934
2128,138671.8105647664
2129,106665.3644199124
2130,145901.35730086197
2131,147042.5478503536
2132,113785.89491360328
2133,124761.20798421839
2134,132365.63121836385
2135,95354.85553810578
2136,52039.021363371445
2137,111161.91812116314
2138,143327.19687235955
2139,157985.64000500282
2140,142745.1175302519
2141,159775.90291554268
2142,116453.10199246039
2143,136967.4858173349
2144,110555.08768529813
2145,141819.9553176853
2146,171222.4336050996
2147,155667.4454131798
2148,142293.37217635624
2149,160871.78601256167
2150,220777.53359050272
2151,138024.28223587488
2152,142341.3266407632
2153,178955.79889149577
2154,94246.7525708096
2155,139901.17981670087
2156,258421.27970922078
2157,242780.8260860278
2158,241965.5420036436
2159,232106.3633698072
2160,197946.00084567332
2161,266429.8025963714
2162,367940.3543974059
2163,320920.18420140236
2164,252508.80377350736
